r_i_docking_score,ZINC_ID,SMILES
-18.982927,ZINC001198306779,COC(=O)c1cc2cc(NC(=O)c3cccc(OCc4nc(C(C)(C)C)cs4)c3)cnc2[nH]1
-18.982126,ZINC000517763730,O=C(Cn1cnc2ccccc21)Nc1cc(Cc2ccccc2)ccc1O
-18.981041,ZINC000489935113,O=C(Nc1cccc(C(=O)N2CCc3ccccc32)c1)c1ccc(CSc2nc[nH]n2)cc1
-18.979843,ZINC000460888247,CCOC(=O)Cn1ccc2cc(NC(=O)c3c[nH]cc3-c3ccc4c(c3)OCCO4)ccc21
-18.979534,ZINC001635708292,CC(C)Cc1ccccc1CNC(=O)NC[C@H]1CCN(c2ccccc2F)C1
-18.978607,ZINC001312229022,C[C@@H](NC(=O)NCC[C@H](C)c1ccccc1)c1cccc(N2CCCC2)c1
-18.974699,ZINC001483891480,CC(C)CCOCCN1CC(N(C)C(=O)[C@@H]2CCc3c[nH]nc3C2)C1
-18.973967,ZINC000573424146,CCc1ccccc1-n1cc(C(=O)NCC2CCN(c3ccncc3)CC2)nn1
-18.969875,ZINC001350787326,CC(=O)NCCCc1ccc(-c2csc(NC(=O)Cn3ccc4ccc(F)cc43)n2)cc1
-18.967726000000003,ZINC000415954551,CCc1ccc([C@@H](CO)NC(=O)Nc2cc(CN)cc(C(F)(F)F)c2)cc1
-18.966986,ZINC000731359368,O=C(NCCCN1CCc2ccccc21)NC[C@]1(O)CCCc2ccccc21
-18.958189,ZINC001545117818,CCc1ccc(N2CCN(C(=O)c3cc4cc(C(C)(C)C)ccc4[nH]3)CC2)cc1
-18.952774,ZINC000470530021,N#CCCCN1C(=O)CCc2cc(NC(=O)NCc3cccc4ccccc43)ccc21
-18.952682,ZINC001170861769,CC[C@@](N)(CO)Nc1cccc2cc(OC(=O)[C@H](C)c3ccc4cc(OC)ccc4c3)ccc21
-18.951973,ZINC001338624601,NC[C@H]1C[C@H](NC(=O)N[C@@H]2CCc3nc(-c4ccc(F)cc4F)cn3C2)C1
-18.947397,ZINC000128410607,Cc1ccccc1[C@@H]1C[C@H]1NC(=O)NCCCC(=O)N1Cc2ccccc2C1
-18.943001,ZINC001227409596,C[C@H](NC(=O)N[C@H](Cc1ccccc1)c1cccs1)c1ccc(N2CCNC2=O)cc1
-18.936676,ZINC000900719614,CC(C)n1ncc2cc(/C=C/C(=O)Nc3cccc(NC(=O)c4cccs4)c3)c(=O)[nH]c21
-18.936253,ZINC000474351886,C[C@@H](NC(=O)NCC(C)(C)Oc1ccccc1)C(=O)N1Cc2ccccc2C1
-18.936131,ZINC001676062171,CC(C)Oc1ccc(CC[C@@H](C)NC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1
-18.929741,ZINC000623159190,O=C(CCNC(=O)N[C@@H]1c2ccccc2C[C@H]1O)N1CCN(c2ccccc2)CC1
-18.928385,ZINC001563862101,CC(C)Cc1ccc([C@H](NC(=O)N[C@H]2COCc3ccccc32)C2CC2)cc1
-18.927969,ZINC000002946557,CCCCc1ccc(C2=N/C(=C\Nc3ccc(I)cc3C)C(=O)O2)cc1
-18.924257,ZINC000600837104,O=C(NCCCC(=O)N1Cc2ccccc2C1)NC[C@@H](c1ccccc1)N1CCOCC1
-18.921896,ZINC001326628015,Cc1cn(CC(=O)Nc2cccc(C(=O)OC3CCNCC3)c2)c2ccccc12
-18.920767,ZINC001171559280,Cc1cccc2c1CC[C@@H](NCc1cncn1Cc1ccc(Cl)cc1)C2
-18.920444,ZINC001638910065,COc1ccc(N2C[C@H](NC(=O)C[C@H](c3cccs3)n3cccc3)CC2=O)cc1
-18.91824,ZINC001618347940,COC(=O)c1cccc2c1CCN(CC(=O)Nc1ccc(N=Nc3ccccc3)cc1)C2
-18.917723,ZINC001172844166,COc1ccc(Cn2cncc2CN[C@@H](C)Cc2c(F)cccc2Cl)cc1
-18.91486,ZINC000560895172,CCc1nc(CCNC(=O)C(=O)N[C@@H]2CCCN(c3cccc(OC)c3)C2)cs1
-18.912693,ZINC001157476558,CCc1[nH]nc(C(=O)NCc2cccc(Oc3ccc4ccccc4c3)c2)c1[N+](=O)[O-]
-18.912252,ZINC000567021036,CN(C(=O)[C@H]1CCN(c2ccc(C#N)cc2F)C1)c1ccc(-c2ccccc2)nn1
-18.912241,ZINC000919053465,O=C(COC(=O)c1ccc2c[nH]nc2c1)NCCN1CCc2ccccc21
-18.912153,ZINC000408698886,O=C(COC(=O)c1nc(-c2ccc(Cl)cc2)n(-c2ccccc2)n1)c1ccc(-c2ccccc2)cc1
-18.911524,ZINC001684593514,C[C@@H](NC(=O)NC1(c2cccc(F)c2)CCC1)c1ccc(NC(=O)c2ccncc2)cc1
-18.90938,ZINC000169753269,O=C(N[C@@H]1CCCN(c2cc(-c3ccccc3)n[nH]2)C1)c1nccc2ccccc21
-18.906937,ZINC001369378632,O=C(CN[C@H](CO)CNC(=O)c1c[nH]c2ncccc12)N1CCCC1
-18.906351,ZINC000747502724,Cc1onc(-c2ccccc2)c1-c1nnc(COC(=O)CCCc2ccc3c(c2)-c2ccccc2C3)o1
-18.906282,ZINC001677910573,Cc1ccc(-c2nc(CCNC(=O)NC[C@@H]3CN(C)C[C@H]3c3ccccc3)co2)cc1
-18.905823,ZINC001466753968,CN(C)CCCOc1ccc(CNC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1
-18.905718,ZINC000415961347,NCc1cc(NC(=O)NC[C@H]2CCN(c3ccccc3)C2)cc(C(F)(F)F)c1
-18.903973,ZINC000428489055,COc1cccc(-c2c[nH]cc2C(=O)Nc2cccc(C3CCC3)c2)c1
-18.898417,ZINC000435968685,O=C(N[C@@H]1[C@H]2CCc3ccccc3[C@@H]12)c1c[nH]cc1-c1ccc2c(c1)OCCO2
-18.896103,ZINC000540408467,Clc1ccccc1C[C@@H](NCc1nnnn1Cc1ccccc1)c1ccccc1
-18.895287,ZINC000108799102,Cc1c[nH]c(=O)n1-c1ccc(C(=O)O[C@H](C)C(=O)Nc2ccc(Br)cc2)cc1
-18.892923,ZINC001683855986,COC(=O)C1=CC[C@@H](NC(=O)N2CCC(c3ccc4[nH]ccc4c3)CC2)C1
-18.89082,ZINC000753890109,CN1C(=O)Cc2cc(-c3csc(-c4ccc(SC(C)(C)C)cn4)n3)ccc21
-18.887226,ZINC001596562093,Cc1cccc2c1[C@H](C)C[C@H]2CC(=O)NCCC(=O)N1CCN(c2ccc(F)cc2)CC1
-18.886803,ZINC000733775943,CCn1c(N)c(-c2csc(-c3ccc(OC(=O)c4ccc(C(=O)OC)cc4)cc3)n2)c(O)nc1=O
-18.886518,ZINC000574128283,O=C(NCCCC(=O)N1Cc2ccccc2C1)NCC(F)(F)c1ccccc1
-18.886459,ZINC000467256072,c1ccc(-c2nnc(CNc3ccc4c(c3)Cc3ccccc3-4)s2)cc1
-18.884897,ZINC000919937572,Cn1nc(C(=O)NC[C@H]2CCN(c3ccc(F)cc3)C2)c2ccccc2c1=O
-18.879875,ZINC000969467140,Cc1cncc(CC(=O)N2CC[C@@H](NCCC3CCCCCC3)C2)c1
-18.877689,ZINC000729788933,CCOc1ccc(NC(=O)[C@@H](C)OC(=O)c2ccc3c(c2)C[C@@H](c2ccccc2)OC3=O)cc1
-18.876661,ZINC001246413969,CC[C@H]1CC(NCc2cncn2Cc2ccc(Br)cc2)C[C@H](CC)N1
-18.874607,ZINC001464406595,Cc1cnc(O)n1-c1ccc(C(=O)N[C@H](C)COc2ccc(C(C)(C)C)cc2)cc1
-18.874552,ZINC000652140463,NCc1ccc(CNC(=O)NC[C@H]2CCN(c3ccc(F)c(F)c3)C2)c(F)c1
-18.874287,ZINC001258569880,O=C1CC[C@H](NCCOc2ccc(-c3ccccc3)cc2)CCN1Cc1ccccc1
-18.869375,ZINC000025786592,C[C@@H](OC(=O)c1ccc2cn[nH]c2c1)C(=O)Nc1cccc(Cl)c1
-18.867155,ZINC000614566398,CCCOc1ccc(N2C(=O)C[C@@H](N3CCN(CC(=O)N4CCc5ccccc54)CC3)C2=O)cc1
-18.866543,ZINC001646049037,COC(=O)c1ccc(N2CCN(CCCOc3cccc(C(F)(F)F)c3)CC2)s1
-18.861942000000003,ZINC001683386008,O=C(NCc1ccccc1CC(F)(F)F)NC[C@H]1CCN(c2ccc(Cl)cc2)C1
-18.8594,ZINC000021543517,C[C@@H](OC(=O)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O)C(=O)Nc1cccc(C#N)c1
-18.859219,ZINC001168811910,N#CCc1ccc(OC[C@H](O)CN[C@H](Cc2ccccc2Cl)c2ccccc2)cc1
-18.855871,ZINC000505411976,N#Cc1ccc(N2CCN(C(=O)CSc3nnc(C4CC4)n3Cc3ccccc3)CC2)c(F)c1
-18.854446,ZINC001479474501,CN1C[C@@H](CNC(=O)N2CCC(CCc3ccccc3)CC2)[C@H](c2ccccc2)C1
-18.849831,ZINC000409177127,CCCCOc1ccc(C2=N/C(=C/c3cccc(OCc4cccc5ccccc54)c3)C(=O)O2)cc1
-18.849751,ZINC000741087172,O=C(NCCCC(=O)N1Cc2ccccc2C1)NC[C@H](O)c1c(F)cccc1F
-18.848654,ZINC001528968900,O=C(N[C@@H]1CC[C@H](c2ccc(Cl)cc2)C1)c1ncccc1-c1ccccn1
-18.846987,ZINC000016346696,Cc1ccc(-c2ccc(/C=C/C(=O)Nc3ccc4c(c3)Cc3ccccc3-4)o2)cc1Cl
-18.846338,ZINC000015469279,CC(=O)c1ccc(N2CCN([C@H]3CC(=O)N(c4ccc5ccccc5c4)C3=O)CC2)c(F)c1
-18.845356,ZINC001564083001,CN1C[C@@H](CNC(=O)N[C@@H]2CCN(c3ccccc3Br)C2)[C@H](c2ccccc2)C1
-18.84376,ZINC000812566530,C[C@H](NC(=O)/C=C/c1ccccc1OC(F)(F)F)c1ccc(N2CCCNC2=O)cc1
-18.843378,ZINC001171355945,COc1cccc(Cn2cncc2CN[C@H]2CCc3c(F)cc(F)cc3C2)c1
-18.84219,ZINC001672876891,O=C(Nc1csnc1-c1ccccc1)N[C@@H]1CCCN(c2ccc(OC(F)F)cc2)C1=O
-18.840242,ZINC001138147069,CC(C)c1ccc(-n2cc(O)c(C(=O)Nc3cccc(CCCO)c3)n2)cc1
-18.840223,ZINC000579726423,NCCC1CCN(C(=O)c2ccsc2NC(=O)c2ccc3c(c2)CCC3)CC1
-18.838953,ZINC001461232759,O=C1C[C@@H](NCc2cccc(OCc3ccc(F)cc3F)c2)CN1CCOc1ccccc1
-18.837881,ZINC001479000491,CN1C[C@@H](CNC(=O)N[C@@H]2COc3cc(F)ccc3C2)[C@H](c2ccccc2)C1
-18.837511,ZINC000490571652,Cc1ccc([C@H](CNC(=O)C(=O)Nc2cccc(C(=O)N(C)c3ccccc3)c2)N2CCCC2)cc1
-18.83613,ZINC001477228618,O=C(CCNC(=O)Nc1nn(CC(F)F)c2ccccc21)N1CCN(c2ccccc2)CC1
-18.836128,ZINC001085427669,Cc1nc(CN[C@@H]2CCCC[C@H]2NC(=O)c2c[nH]c3ncccc23)c(C)o1
-18.834570000000003,ZINC001302879167,COC(=O)c1cc(NC(=O)CNC(=O)c2ccc(-c3ccccc3)cc2)cc2ccccc21
-18.834122,ZINC000915510044,CCn1c2ccccc2c2cc(NC(=O)[C@@H](C)OC(=O)c3ccc(N4CCOC4=O)cc3)ccc21
-18.832085,ZINC000520499447,CCn1c(=O)nc(O)c2c(C(=O)Nc3cccc(OCc4cn5ccccc5n4)c3)cc(C3CC3)nc21
-18.830172,ZINC001151675388,CC(C)(C)c1ccc2[nH]c(C(=O)N3CCN(c4ccc(F)cc4F)CC3)cc2c1
-18.829552,ZINC000060361332,COC(=O)c1ccc(OC[C@@H](O)CN2Cc3ccccc3-c3ccccc3C2)cc1
-18.829178,ZINC001161507373,COc1ccc(Cn2cncc2CNc2cc(Cl)nc3cc(Cl)ccc32)cc1
-18.825815,ZINC001684485202,CN1C[C@@H](CNC(=O)NC[C@@H](O)COc2ccc3c(c2)CCC(=O)N3)[C@H](c2ccccc2)C1
-18.825426,ZINC001300503501,O=C(Nc1ccc2c(c1)[C@@H](O)CCCC2)c1c[nH]cc1-c1ccccc1F
-18.821945,ZINC001308248308,Fc1ccc(N2CC[C@@H](NCc3nccc4c3CCCC4)C2)c(F)c1
-18.821175,ZINC000912102281,NCCCSCCC(=O)Nc1cccc(C2SCCS2)c1
-18.819263,ZINC000478393794,Cn1ncnc1-c1cccc(OC[C@H](O)COc2ccc(-c3ccccc3)cc2)c1
-18.816515,ZINC001150638833,O=C(c1cc2c([nH]1)CCCC2)N1CCN(c2ccc3[nH]ccc3c2)CC1
-18.815697,ZINC001221413769,CN1C[C@@H](CNC(=O)NC[C@H]2CCN(c3ccc(F)cc3)C2)[C@H](c2ccccc2)C1
-18.813086,ZINC000732634386,O=C(/C=C\C1CCOCC1)Nc1nc(-c2ccc3c(c2)Cc2ccccc2-3)cs1
-18.810177,ZINC001228609378,C[C@H](NC(=O)N[C@H](Cn1cccn1)c1ccccc1)c1ccc(N2CCNC2=O)cc1
-18.807537,ZINC001633014605,COC(=O)c1ccc2c(c1)[C@@H](CNC(=O)N[C@@H](C)c1ccc(OCC3CC3)c(F)c1)CCC2
-18.805119,ZINC000473246980,O=C(NC[C@H]1CCN(c2ccc(F)cc2)C1)C(=O)N1CCc2ccc(Br)cc21
-18.803011,ZINC000753647913,C[C@@H](OC(=O)c1cnn(C(C)(C)C)c1-c1ccccc1)C(=O)c1ccc2c(c1)CC(=O)N2C
-18.800522,ZINC001171538823,C[C@H](C(=O)Nc1ccc(N2CCCC2=O)cc1)N1C[C@@H](c2ccccc2)[C@H](C(=O)OC(C)(C)C)C1
-18.796511,ZINC000681667693,Clc1ccc(-c2cn3nc(NCc4nnnn4-c4ccccc4)sc3n2)cc1
-18.796337,ZINC000818634036,Cc1cc(CN)cc(NC(=O)N[C@H](C)C[C@@H](O)c2ccc(F)cc2)c1
-18.795511,ZINC000812892623,O=C(N[C@@H]1CC(=O)N(c2ccccc2F)C1)N[C@H]1CC2(CCC2)Oc2ccccc21
-18.794279,ZINC000461369107,Clc1ccc(C2=CCN(c3nnc(-c4ccc[nH]4)n3C[C@@H]3CCOC3)CC2)cc1
-18.79117,ZINC001249211525,CC[C@H]1CC[C@H](c2ccc(-c3noc(C4=C([C@H]5CCCO5)S[C@@H]5[C@@H]([C@@H](C)O)C(=O)N45)n3)cc2)CC1
-18.789476,ZINC000016194069,COC(=O)c1cc(NCc2cccc(OCc3ccc(F)cc3)c2)ccc1N1CCOCC1
-18.789143,ZINC000919778510,Cc1nccn1-c1ncccc1CNC(=O)NC[C@H]1CCN(c2ccc(Br)cc2)C1
-18.787617,ZINC000432677233,N#CCc1ccc(OCc2cccc(NC(=O)N3CC4(CCC4)[C@@H]3c3ccccc3)c2)cc1
-18.785919,ZINC000025989729,CCOC(=O)c1cnn(-c2cccc(NC(=O)Cn3c(CS(C)(=O)=O)nc4ccccc43)c2)c1C
-18.781286,ZINC001563854859,COC(=O)CCCOc1ccc(CNC(=O)NC[C@H]2CCCC[C@@H]2C(C)(C)C)cc1
-18.780766,ZINC000476675692,CCCc1ccccc1NC(=O)C(=O)N[C@@H]1CCCN(c2ccccc2F)C1
-18.778461,ZINC000731517207,CN(CCCNC(=O)COC(=O)c1ccccc1N1CCOCC1)c1ccccc1
-18.777592,ZINC001205764955,Cc1ccc(OCc2ccccc2)cc1-c1ccc2c(c1)CC(=O)N2C
-18.776873,ZINC001255904045,CC(C)(C)OC(=O)N1CCC[C@@H](NCc2cncn2Cc2ccc(C(F)(F)F)cc2)C1
-18.776688,ZINC000766176196,C[C@@H](OC(=O)/C=C/c1ccc2[nH]ccc2c1)C(=O)NCCC1=CCCCC1
-18.77581,ZINC001127714950,CCCc1c(C(=O)N[C@@H]2CCCN(c3ccccc3F)C2)cnn1C1CCCC1
-18.775562,ZINC000184435729,Cc1nc(C(=O)NC[C@H]2CCN(c3ccc(F)cc3)C2)c(-c2ccccc2)o1
-18.774075,ZINC000441012524,Cc1ccc(CNC(=O)NC[C@H]2CCN(c3ccccc3)C2)c(N2CCOCC2)c1
-18.771862,ZINC000672384220,O=C(NCc1c(F)cccc1N1CCCC1)NC[C@H]1CCN(c2ccc(F)c(F)c2)C1
-18.770327,ZINC000520689886,Cc1ccc(OCc2nc(CC(=O)N3CCC[C@H](Cc4ccccc4)C3)cs2)cc1
-18.770021,ZINC000059639106,Fc1ccc(-c2ccc(/C=N/N(c3ccccc3)c3ccccc3)o2)cc1Cl
-18.769096,ZINC001638072078,CCN(CCNC(=O)c1c[nH]cc1-c1ccc(C)s1)c1cccc(C)c1
-18.765266,ZINC001662836413,COc1ccc(N2C[C@H](NCc3nccc4ccccc43)CC2=O)cc1
-18.762182,ZINC001225131816,CN1CCC[C@@H]2CN(C(=O)N[C@@H]3CCCN(Cc4cccc(C(F)(F)F)c4)C3=O)CC[C@H]21
-18.758839,ZINC000474125355,COc1cccc(CNC(=O)N[C@H](C)C(=O)N2Cc3ccccc3C2)c1OC
-18.756393,ZINC000905338820,COc1ccc(NC[C@@H](O)COc2ccc3cc[nH]c3c2)cc1SC
-18.755035,ZINC000805656844,CC(C)[C@H](CNC(=O)COC(=O)c1ccc2oc(O)nc2c1)c1ccccc1
-18.754469,ZINC000475208583,C[C@@H](NC(=O)NCc1cc(N(C)C)nc2ccccc12)c1ccc(-c2cccnc2)cc1
-18.754332,ZINC000532461232,C[C@@H](NCc1nnc2n1CCCCC2)c1ccc(-c2ccc(Br)cc2)s1
-18.754276,ZINC000573655808,O=c1[nH]c(-c2cnc(OCC(F)(F)F)cn2)nc2cc(-c3ccc(F)cc3)sc21
-18.754105,ZINC001634926989,O=C(NC[C@@H](O)c1cccc2ccccc21)NC[C@H]1CCCN(c2ccccc2)C1
-18.750462,ZINC001671972765,CC(C)c1ccc2c(c1)[C@@H](NC(=O)NC[C@H]1CCN(c3ccccc3F)C1)CC2
-18.750143,ZINC001465484132,CC(C)Cn1ccc2cc(NC(=O)N[C@@H](C)c3ccc(N4CCNC4=O)cc3)ccc21
-18.74835,ZINC000028790441,O=C(COC(=O)c1ccc(N2CCCC2=O)cc1)NCCC(c1ccccc1)c1ccccc1
-18.748142,ZINC000461181743,N#Cc1ccc(C2=CCN(c3nnc(-c4ccc[nH]4)n3C[C@@H]3CCCO3)CC2)cc1
-18.748121,ZINC001680654030,COc1ccc(N2CC[C@H](CNC(=O)N[C@H]3CCN(C(C)=O)c4ccccc43)C2)cc1
-18.747828,ZINC000113559971,CCCCCOc1ccc(N2C(=O)C[C@@H](Nc3ccc4cc[nH]c4c3)C2=O)cc1
-18.747074,ZINC000920696228,C[C@@H](OC(=O)c1ccc2c(c1)nc(O)n2C)C(=O)NCCc1c[nH]c2ccccc12
-18.743862,ZINC001563747167,CC(C)(CCNC(=O)NC[C@H]1C[C@H]1Cc1ccccc1)c1ccccc1
-18.74267,ZINC001668237246,Cc1ccc(Cl)cc1N1CC[C@H](CNC(=O)N[C@H]2C[C@H](c3ccccc3F)C2)C1
-18.742392,ZINC000173653097,C[C@@H](NC(=O)C(=O)N1CCc2c1cc(F)cc2F)c1cccc(-n2ccnc2)c1
-18.742085,ZINC000729525268,Cc1nc2[nH]n(C)c(=O)c2c(C)c1CCC(=O)N[C@H](C)COc1ccc(C(C)(C)C)cc1
-18.741436,ZINC000026355314,Cc1ccccc1CCNC(=O)[C@@H](C)OC(=O)c1ccc(-n2c(C)nc3ccccc3c2=O)cc1
-18.739702,ZINC001661775226,CN(C)CCOc1cccc(NCc2csc(-c3ccc(F)cc3)n2)c1
-18.739691,ZINC000255058485,Cc1ccc(-c2nc(/C=C\C(=O)c3ccc(N4CCOC4=O)cc3)co2)cc1
-18.738483,ZINC000012532786,Nc1nc(COC(=O)c2ccc(N3CCCC3=O)cc2)nc2sc3c(c21)CCCCC3
-18.736097,ZINC000025788945,C[C@@H](OC(=O)c1ccc2cn[nH]c2c1)C(=O)NC[C@@H](C)c1ccccc1
-18.734943,ZINC000556750883,O=[N+]([O-])c1cccc(OC[C@@H](O)CN[C@H](Cc2ccccc2)c2ccccc2)c1
-18.733492,ZINC000604417751,CCn1c(CN[C@@H]2CCN(c3ccc(C(F)(F)F)cc3)C2)nc2ccccc21
-18.73312,ZINC001680892412,CN1C[C@@H](CNC(=O)NCCN2CCN(c3cccc(Cl)c3)CC2)[C@H](c2ccccc2)C1
-18.732822,ZINC001169068557,CC(C)C[C@@H](Cc1ccccc1)NCc1cncn1Cc1ccc(F)cc1
-18.732006,ZINC001168732548,O=C([C@H]1CCN(c2ccc(Cl)c(Cl)c2)C1=O)N1CCN[C@H](c2ccc(Cl)cc2)C1
-18.730658,ZINC001252011709,O[C@@H](CNCc1cncn1Cc1ccc(C(F)(F)F)cc1)c1ccccc1
-18.728798,ZINC001471352299,O=C(NC[C@H](O)c1ccc(-c2ccccc2)cc1)NC[C@]12C[C@@H]1CCCC2
-18.728657,ZINC001682274060,C[C@@H](NC(=O)NCc1ccc(COc2cccc(F)c2)cc1)[C@@H](O)Cc1ccccc1
-18.72798,ZINC000522708862,C[C@@H](c1cccc(O)c1)N(C)C(=O)Nc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1
-18.727703,ZINC001684027926,O=C(NC[C@@H](O)c1cccc2ccccc21)NC[C@@H]1CN(c2ccc(Cl)cc2)CCO1
-18.726929,ZINC000532547199,CN1CCN(Cc2nc3cc(-c4ccc(F)cc4)sc3c(=O)[nH]2)Cc2ccccc21
-18.726816,ZINC001629764793,CC(C)Oc1ccc(CC[C@@H](C)NC(=O)NCCN2c3ccccc3C[C@H]2C)cc1
-18.726147,ZINC000843856609,CCc1nccn1[C@H](C)CC(=O)NC[C@@H](O)c1ccc(-c2ccccc2)cc1
-18.726145,ZINC001338246516,O=C(NCc1ccc(CN2CCc3ccccc32)cc1)N[C@@H]1CCCN(C(=O)c2ccccc2)C1
-18.72382,ZINC000649102144,CN1C[C@@H](CNC(=O)CCCc2ccc3c(c2)CC(=O)N3)[C@H](c2ccccc2)C1
-18.72283,ZINC000807348423,Cc1ccc([C@@H](O)[C@H](C)NC(=O)C(=O)Nc2cccc(COc3ccccc3)c2)cc1
-18.722246,ZINC000237854400,Cc1ncc(CNCCC(=O)N2CCN(c3ccc(F)cc3)CC2)n1-c1ccccc1
-18.719933,ZINC000768268696,O=C1C[C@@H](N2CCC(c3cccnc3)CC2)C(=O)N1c1ccc2ccccc2c1
-18.719931,ZINC000549723532,COc1ccccc1OCC(=O)Nc1cccc(NCc2cnc3c(C#N)cnn3c2)c1
-18.718967000000003,ZINC000294459555,O=C1C[C@H](Nc2ccc([C@@H]3CCOC3)cc2)C(=O)N1c1ccc(F)cc1F
-18.718081,ZINC000775177633,C=CCOc1cccnc1C(=O)N[C@@H]1CCCN(c2ccc(OC(F)F)cc2)C1
-18.716837,ZINC000812913834,C[C@@H](OC(=O)c1ccc(N2CCNC2=O)cc1)C(=O)Nc1sc2c(c1C#N)CCCCC2
-18.716375,ZINC000470537767,N#CCCCN1C(=O)CCc2cc(NC(=O)NCCOc3cccc(F)c3)ccc21
-18.715588,ZINC001249211057,C[C@@H](c1nc(-c2ccc3c(n2)CCNC3)no1)c1ccc(C[C@H]2CCCC2=O)cc1
-18.715401,ZINC000025790576,Cc1ccc(Cl)cc1NC(=O)[C@@H](C)OC(=O)c1ccc2cn[nH]c2c1
-18.714916,ZINC000743508201,Cn1ccnc1C[C@@H](NC(=O)NCc1ccc(N2CCCC2=O)cc1)c1ccccc1
-18.713755,ZINC001670255671,CC(C)(C)c1ccc(CNC(=O)Nc2ccc3c(c2)CCC(=O)N3CCCC#N)s1
-18.713636,ZINC001159222119,COc1cccc2c1CCC[C@@H](NC(=O)c1c[nH]cc1-c1ccccc1F)C2
-18.713215,ZINC000748903951,C[C@@H](OC(=O)c1ccc(C(=O)c2cc[nH]c2)cc1)C(=O)Nc1cccc(N2CCCC2=O)c1
-18.712748,ZINC000676450742,O=C(NC[C@H]1CCN(c2ccc(F)c(F)c2)C1)Nc1cccc([C@H]2CNC(=O)C2)c1
-18.712496,ZINC000563956620,NCc1ccc(CNC(=O)NC[C@H]2CCN(c3ccc(F)cc3)C2)cc1
-18.711905,ZINC000620634374,Cn1ccnc1[C@H](NC(=O)NC[C@H]1CCN(c2ccc(Cl)cc2)C1)c1ccc(F)cc1
-18.710915,ZINC001221697961,COC(=O)N1CCC[C@H](NC(=O)N[C@H](C)c2ccc(-c3ccc(Cl)cc3)s2)C1
-18.710077,ZINC000474176892,C[C@@H](NC(=O)N[C@H](c1ccsc1)c1ccc(Cl)cc1)C(=O)N1Cc2ccccc2C1
-18.709408,ZINC001160253867,Cc1c[nH]c2ncc(Nc3ccc([C@@H](O)CNCCc4ccccc4)cc3)cc12
-18.709194,ZINC001165017499,CN1CCN(c2ccc(N3CCC[C@]4(CCN(c5cncnc5)C4=O)C3)nn2)CC1
-18.70896,ZINC001154461719,Cc1ccc(-n2cc(NC(=O)Cn3cc(C=O)c4ccccc43)cn2)c(C)c1
-18.708736,ZINC000486872889,O=C(NCc1ccc(-c2cccnc2)cc1)NC[C@@H](c1ccccc1)C(F)(F)F
-18.707794,ZINC000468487239,CCOC(=O)c1cnn(-c2cccc(NC(=O)C[C@@H](C)C(=O)c3cccc(F)c3)c2)c1C
-18.706188,ZINC000920540311,Cc1cnc(O)n1-c1ccc(C(=O)O[C@H](C)C(=O)NC(=O)Nc2ccccc2F)cc1
-18.704849,ZINC001587252651,CC(C)[C@@H](NC(=O)NCc1ccccc1)C(=O)N1CCc2cc(-c3cccc(F)c3)ccc21
-18.703951,ZINC000427509452,Cc1ccc2nc(COc3cccc(C(=O)N[C@@H]4CCc5nc[nH]c5C4)c3)cn2c1
-18.701239,ZINC001214314080,Clc1cccc(Cn2cncc2-c2nc(-c3ccc4c(n3)CCNC4)no2)c1
-18.699896,ZINC000777320863,Cn1c(O)nc2ncc(-c3cccc(C(=O)OC[C@H]4CC(=O)N(c5ccccc5)C4)c3)cc21
-18.698277,ZINC000823069017,COc1ccc(N2CC[C@H](CNC(=O)NCc3oc4ccccc4c3C)C2)cc1
-18.696461,ZINC001474286703,Fc1ccc(COc2cccc(CNc3cnc4[nH]ncc4c3)c2)cc1
-18.69491,ZINC001679889049,COc1ccc(N2CC[C@H](CNC(=O)N[C@@H]3c4ccccc4CCC[C@H]3C)C2)cc1
-18.693855,ZINC000414750381,CCCCC1CCC(CNC(=O)C(=O)Nc2ccc([C@@H](C)N)cc2)CC1
-18.692879,ZINC001251655045,Cc1ccccc1OC[C@@H](O)CNc1ccc(-c2ccc(C#N)cc2)cc1
-18.691975,ZINC000442636574,O=C(NCc1ccc(-c2cccnc2)cc1)C(=O)Nc1ccccc1Oc1ccccc1
-18.691805,ZINC000504004306,COc1cc(NC(=O)C(=O)NCc2ccc(-n3cnc4ccccc43)cc2)c(C)c(OC)c1
-18.69154,ZINC001683702321,CC(C)(C)OC(=O)N1CCC(CCNC(=O)N[C@H]2CCCc3ccccc3C2)CC1
-18.690989,ZINC000760181599,O=C(CSc1nnc(CO)n1C1CC1)Nc1ccc(N=Nc2ccccc2)cc1
-18.69075,ZINC000506519314,O=C(Nc1cccc(C(=O)N2CCc3ccccc32)c1)N[C@@H](CC(F)(F)F)c1ccccc1
-18.68779,ZINC001469136516,O=C(NCC(=O)N1CCC(Cc2ccccc2)CC1)NC[C@@H]1CCCC[C@@H]1c1ccccc1
-18.68713,ZINC001651361318,NC(=O)COc1ccc(-c2ccc(CNCc3cc4ccccc4s3)cc2)cc1
-18.685062,ZINC001444403943,CN(C)CCn1ccc2ccc(NC(=O)c3cc(CCc4ccccc4)ccc3O)cc21
